UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20,Response,cluster
7.4557276,4.61623,3.838924,9.627649,4.7820063,3.922089,3.0636165,3.644075,5.860191,3.1273837,5.2986603,3.9862616,4.7053514,4.5770464,4.3289037,3.657005,5.0837917,4.8859005,5.184675,6.258055,0,3
7.410073,2.8538725,2.5326097,6.2433667,5.144046,7.6990848,3.831861,4.4388995,5.1988597,4.347515,4.8653708,4.9227448,5.0604606,4.2002783,5.1692085,4.257753,4.8811226,4.5988417,5.25679,6.2581635,0,2
7.707787,1.6316955,2.8953907,1.7478724,5.3575487,5.185117,4.792472,4.773275,4.8753705,5.620577,5.184841,4.4852896,5.1558647,4.903468,4.7177663,5.274178,4.869657,4.884059,5.089707,6.223125,0,1
7.63223,2.4057772,2.2652547,6.843098,4.7865705,9.423078,3.847251,4.296964,5.1816916,4.1673975,4.5871263,4.947705,5.2076173,3.9682982,5.482452,4.515196,4.446858,4.5629454,4.831295,6.3827114,0,2
7.2244816,4.709146,3.8675442,9.066697,4.1756234,3.6553457,3.2394786,4.1575694,5.7756815,3.4033163,5.2456155,3.9719448,4.7025805,4.817553,4.799789,4.119801,5.18906,4.849174,5.007489,6.333018,0,3
7.980162,12.430845,1.9907397,4.1326733,3.3296473,6.010281,4.093651,6.0646505,5.864488,5.1762557,4.913543,3.64991,4.5430403,4.878261,6.3674955,4.195733,5.140903,5.3779845,4.884259,5.650074,1,0
7.7978725,0.7634663,3.5194507,1.1905282,5.423024,5.8551707,4.5044527,5.042848,5.4073973,6.0190473,5.4652576,4.397354,4.9773836,4.971242,4.58672,5.220328,5.040519,4.8407946,5.355483,6.0431666,0,1
7.730254,0.8279024,2.7744794,0.99355185,5.620787,6.1305885,4.520722,4.9806166,4.686462,5.767449,5.265917,4.5931535,5.084032,4.5028963,4.7117653,5.1731343,4.9049172,4.8268027,5.057308,6.161901,1,1
7.5603795,5.021749,3.999139,8.051472,4.14224,2.955575,3.2959986,4.05712,5.545087,4.1177692,5.2546597,3.9794407,4.661406,4.9101167,4.6123815,4.247215,5.179034,4.802027,5.154213,6.2556577,1,3
8.010226,12.500249,0.39335072,5.274937,7.905697,4.7819724,5.5853753,6.106209,5.8196654,5.0392637,4.791544,4.1014357,4.3984985,5.1969047,5.6083136,5.273882,5.3171573,4.975551,5.027218,5.4761558,0,0
8.805875,8.835451,13.226163,4.82747,4.4169617,6.7619414,4.1573133,4.755095,3.840208,6.949546,5.7350636,6.329098,4.7802196,4.7125764,4.3202744,5.4653826,4.957864,4.1971116,4.2124915,7.047212,1,5
7.274947,4.9165134,4.073386,8.633155,4.0392094,3.0072405,3.3502383,4.17045,5.804085,3.661309,5.2868304,3.9058523,4.647489,4.9631314,4.7765718,4.22957,5.2213826,4.833078,5.0358353,6.329013,0,3
7.5047264,4.554134,3.980714,9.6012745,4.91517,3.7082148,3.092178,3.5144486,5.9849086,3.0706425,5.338075,3.9801333,4.7052298,4.5553956,4.1701174,3.5722923,5.0742607,4.9148507,5.234125,6.267933,0,3
7.578709,2.4472094,2.1812773,6.6700764,4.8417397,9.630199,3.7362137,4.3594823,5.119788,4.2753453,4.6243773,5.0233536,5.2308,3.9638157,5.478182,4.520762,4.50185,4.4713597,4.904141,6.3667755,0,2
7.3985777,5.267827,4.4475965,8.0841,4.011284,2.2800066,3.465767,4.1514635,5.8507514,3.9309676,5.405483,3.9042585,4.57888,5.023716,4.6510916,4.322734,5.259814,4.6822577,5.1062846,6.2745113,0,3
7.7238936,1.6323256,2.846608,1.5671989,5.3873916,4.98185,4.934834,4.796508,4.828932,5.692465,5.1810203,4.451882,5.2120395,4.972633,4.742542,5.380094,4.867469,4.9048643,5.077191,6.230361,0,1
7.7462993,0.7121448,3.3182156,1.4087393,4.8511996,5.486768,4.1813436,4.752701,5.274003,5.5244036,5.2002964,4.643494,4.9363265,4.7650795,4.4128685,4.939928,4.9099436,4.8938165,5.100849,6.132355,0,1
7.9609423,11.242068,0.5977961,5.335507,7.1765275,4.535845,5.4371533,5.9084435,5.5762362,4.7631397,4.9011455,3.7710075,4.236012,5.20079,5.6243258,5.0159197,5.550148,5.0416965,5.147284,5.645834,0,0
8.049774,11.460292,1.5534099,4.769117,5.246608,5.709699,4.617049,5.9895544,5.574922,4.975404,4.868289,3.6912174,4.651598,4.6816134,6.038568,4.3436956,5.3623247,5.290815,5.008441,5.7847624,1,0
7.9655123,11.097935,1.5087105,4.9831753,5.5443745,5.6142426,4.6841745,5.990731,5.527913,4.8554378,4.9117703,3.6813881,4.745015,4.6187887,5.8932242,4.3732834,5.3719826,5.198003,5.0485997,5.7945395,1,0
7.954228,12.624569,1.9698169,4.051321,3.2673185,5.9453626,4.025949,6.0376086,5.8882847,5.1186213,4.915842,3.655334,4.3561506,4.868274,6.3544803,4.184689,5.043742,5.5697007,4.8731303,5.743158,0,0
7.7060757,4.930544,4.1460214,7.0566225,4.0400853,1.8072215,3.703061,4.0255423,5.831581,4.4332905,5.4220386,3.8873565,4.7044044,5.1109343,4.304999,4.4729342,5.2747035,4.882142,5.3783374,6.3023014,0,3
8.337896,8.391998,12.107787,5.435813,4.486669,6.140525,3.6842813,4.925076,4.2454395,6.7095094,5.504538,6.013108,4.891699,4.574751,4.5190125,5.251179,4.962471,4.280356,4.3336143,7.015357,0,5
8.046188,11.239911,1.2539669,5.0252695,6.03299,5.3998346,4.887622,5.9171014,5.550418,4.87213,4.925959,3.7433298,4.6269865,4.779089,5.8550777,4.5416613,5.30694,5.2185273,5.0088654,5.773309,0,0
8.009649,12.445188,1.9628584,4.116651,3.3509486,5.995286,4.065401,6.0480585,5.8962045,5.1975274,4.8712516,3.6842566,4.535936,4.917348,6.341311,4.1569467,5.1776347,5.3861275,4.9235177,5.683107,0,0
7.7709107,0.773975,3.0813212,0.86529124,5.5338855,5.587752,4.415149,4.981747,4.7210903,5.9849305,5.3519506,4.5078716,5.201772,4.624042,4.9163265,5.14307,5.058288,4.8568063,5.334246,6.187344,1,1
7.2928305,4.6833487,3.8286116,8.878706,3.9789739,3.3106465,3.2715974,4.1488047,5.782846,3.5166678,5.3085375,3.9652114,4.73535,4.8320384,4.7681174,4.1696196,5.198572,4.773117,5.0450387,6.312329,0,3
7.5033135,4.46389,3.6366687,9.344733,4.158532,3.4107516,3.1154435,3.7832818,5.8631477,3.2592452,5.419665,4.017577,4.814821,4.5706987,4.4279714,3.8316674,5.1225405,4.6619883,5.2041893,6.2323704,0,3
7.784628,0.99004054,3.0871809,1.2404588,5.7044516,5.9728956,4.6221647,5.0672083,4.958735,6.0036664,5.438394,4.415008,5.0519333,4.7566686,4.717441,5.2814655,4.988367,4.810844,5.2942853,6.092193,0,1
7.3212686,4.8758016,3.8769937,8.703525,3.9762526,3.1343834,3.3620071,4.209306,5.783993,3.6512082,5.31846,3.9297082,4.6811466,4.906345,4.7853546,4.2494283,5.2157645,4.7631555,5.0646996,6.285215,0,3
7.6538067,2.110621,2.2504885,6.9434743,5.35308,9.780369,3.9688709,4.486126,5.1484456,4.199737,4.525167,5.1690617,5.1647215,3.9379854,5.344418,4.3274965,4.5354156,4.6800995,5.098491,6.2028694,0,2
20.085781,4.912635,1.3223544,5.797003,5.064489,5.2478585,4.022243,3.8728757,5.444571,4.198544,5.296885,3.7016768,6.140943,4.471027,4.6597652,4.2433505,5.5589013,5.624939,3.508853,8.308968,1,3
7.83811,0.73951733,3.4521556,1.3058083,5.4269285,5.738486,4.511315,5.0773897,5.3542047,6.0696664,5.504553,4.372332,4.9722385,4.950785,4.5871625,5.243562,5.0307593,4.8291063,5.4066987,6.0265894,0,1
7.475987,5.5858917,4.4590316,7.604115,3.9080036,1.5008482,3.7251327,4.1284394,5.9253025,4.2868347,5.435202,3.7357993,4.49224,5.2951593,4.571828,4.4664035,5.3082647,4.8314643,5.1925015,6.267454,0,3
7.546784,5.000118,3.9214854,8.571553,4.076087,2.900665,3.2867002,3.9956987,5.715824,3.7746522,5.3892946,3.985461,4.693913,4.7865977,4.547192,4.132608,5.180878,4.64137,5.1776285,6.209751,0,3
7.5564156,2.4794219,2.0849104,6.754123,5.149546,9.782564,3.61879,4.61541,4.960797,4.278647,4.576913,5.311237,5.1549573,3.8162255,5.4170303,4.262253,4.658264,4.3006153,5.1954494,6.2958546,0,2
7.8058786,5.6354365,4.5058618,6.737817,3.988474,1.0789955,3.6627471,3.7998457,5.6333957,5.0398207,5.3239703,3.7313447,4.4729557,5.409923,4.3768587,4.4081535,5.221013,4.9936543,5.3398175,6.2215724,0,3
7.4524026,2.9790988,2.624838,6.426769,5.029179,7.517728,3.7882342,4.4063907,5.26707,4.2790976,4.870813,4.8358893,5.0438027,4.232196,5.221222,4.3197937,4.891976,4.5582643,5.1809387,6.29255,0,2
7.3663464,4.5133405,3.932606,9.702383,4.8715835,4.044705,3.1080966,3.6710186,5.962563,2.9951766,5.2612453,3.9795225,4.707004,4.6075454,4.350051,3.6514363,5.0876083,4.9953704,5.130725,6.326383,0,3
7.5228662,5.453073,4.4683022,7.097561,4.0275536,1.3392609,3.8553436,4.013592,5.973043,4.5179176,5.3970857,3.6870053,4.5130033,5.3862987,4.463778,4.4740586,5.273146,5.018993,5.2748427,6.2876964,1,3
7.598347,4.987895,4.353328,7.116626,3.942506,1.7008762,3.5345714,3.9307663,5.7250953,4.5309544,5.314973,3.8220088,4.624298,5.2367377,4.463411,4.358411,5.22915,4.9454865,5.253842,6.3360753,0,3
7.5918202,5.601851,4.692649,6.865145,4.057531,1.1753643,3.7769282,3.9135296,5.87511,4.7132998,5.372438,3.7092292,4.4721146,5.4037423,4.4512277,4.4239664,5.23877,4.9787297,5.2709494,6.264611,1,3
7.6496806,2.402666,2.290139,6.9201746,4.790976,9.377939,3.8713126,4.302709,5.1914434,4.126681,4.5730433,4.947764,5.186626,3.95738,5.477786,4.4863257,4.446509,4.57639,4.8329425,6.382682,0,2
8.094459,12.515335,1.9707774,3.977048,3.4683998,6.057972,4.0957,6.1319532,5.9398108,5.273201,4.801196,3.700087,4.302101,4.914906,6.349324,4.1639943,5.1416297,5.6304054,4.8882203,5.692666,0,0
-2.3811638,6.7942257,8.43461,1.8048385,3.3112097,5.3978553,8.533857,2.9243522,4.1377625,6.341125,4.2210326,8.093299,7.7342257,2.4909868,4.753843,5.349459,3.2959526,3.3899705,3.8776844,5.685067,0,4
7.295702,5.07315,4.077363,8.401312,4.0203323,3.2908745,3.351157,4.360131,5.658832,3.791243,5.278113,4.0066643,4.6455717,4.8964386,4.895321,4.366015,5.232948,4.6887655,4.9946723,6.281022,1,3
7.705565,4.532753,4.140203,6.888934,4.03738,1.9382972,3.6561065,3.9666836,5.852688,4.3907547,5.398919,3.9291131,4.8139772,5.058652,4.2488613,4.41975,5.245439,4.911927,5.4095817,6.358024,0,3
8.030803,11.199825,0.63113,5.352079,7.166464,4.4773626,5.3491235,5.8617744,5.6150894,4.8382907,4.9600544,3.799286,4.210361,5.163839,5.617256,4.9483347,5.517019,5.0073094,5.174668,5.6512976,0,0
7.5792904,4.914067,4.14346,8.772156,4.5347085,2.938968,3.2706387,3.714113,5.899569,3.5656784,5.389147,3.9477396,4.65474,4.751004,4.274266,3.8901143,5.15042,4.794774,5.252424,6.244775,0,3
8.10572,11.632349,1.4725709,4.7253175,5.4042335,5.6988645,4.670135,5.9698443,5.574333,5.0146112,4.8273234,3.6955802,4.6110425,4.7135744,6.065361,4.394136,5.332247,5.339464,4.9787936,5.7744102,1,0
8.400622,8.614245,12.746745,5.099895,4.410629,6.5526743,3.9723256,4.7936473,4.061536,6.811757,5.581225,6.138185,4.8357544,4.652845,4.480266,5.413871,5.0029936,4.1422806,4.276934,7.0820746,0,5
7.959156,5.4434323,4.1083617,6.843428,4.0865927,1.3506906,3.6601145,3.748838,5.5740213,5.021699,5.3051596,3.748416,4.5362697,5.328496,4.229937,4.3859777,5.2224293,5.058447,5.4516573,6.2095733,0,3
7.7903566,1.0937394,3.1673293,1.390119,5.780502,6.0530877,4.6331367,5.09431,5.010477,6.066795,5.4969378,4.3687897,5.037038,4.7909102,4.7508907,5.2921796,5.012657,4.7945943,5.372714,6.0758486,0,1
7.7563076,5.324334,4.3012304,7.0101166,4.2020454,1.4840595,3.7423017,3.8057823,5.815247,4.6772113,5.354106,3.7354934,4.535402,5.299651,4.2596154,4.354734,5.2299795,5.054635,5.3888364,6.2581673,0,3
7.791131,2.7900734,4.088174,5.269455,3.9493403,1.5891036,3.6495497,3.5780013,6.092534,4.4769115,5.4548483,3.9020753,5.164312,5.0335693,3.8792787,4.2451935,5.0715437,5.1024995,5.473702,6.567086,0,3
7.5779066,4.5753493,3.6883352,9.196334,4.201845,3.250931,3.128816,3.7336545,5.837203,3.3749182,5.4308305,4.0148892,4.7994123,4.581288,4.3628855,3.829301,5.1167655,4.648197,5.238827,6.2130513,0,3
7.7656794,0.5629735,3.4380906,1.1951071,4.8838973,5.7297187,4.115956,4.827405,5.3220525,5.679033,5.294776,4.6355166,4.894598,4.73462,4.3450994,4.9380455,4.902549,4.887018,5.161036,6.113798,0,1
7.7964964,2.7840939,4.0942974,5.280501,3.9437149,1.5709774,3.6310732,3.5707169,6.061089,4.5038266,5.4310517,3.921848,5.1761947,5.021554,3.8766544,4.2713923,5.0993752,5.117357,5.4943433,6.5999885,0,3
7.580637,2.4656415,2.1334097,6.9471374,5.076815,9.45489,3.742481,4.606541,4.990499,4.177926,4.524704,5.288205,5.1137414,3.7879517,5.424362,4.1764,4.668895,4.3567357,5.184269,6.2892065,0,2
7.3769045,5.007851,3.9806268,8.551205,4.0172243,3.150842,3.2676837,4.190226,5.6404037,3.7843413,5.281889,3.980519,4.6707377,4.8712687,4.7764187,4.249515,5.202566,4.730617,5.0484242,6.2753687,0,3
7.4977155,4.5153513,3.9405057,9.586242,4.8230624,3.6766732,3.0972688,3.5448055,5.986522,3.0704064,5.34877,3.9844935,4.7201138,4.553725,4.1986747,3.5968874,5.0808992,4.8864365,5.2312717,6.267111,0,3
8.018395,11.194641,0.64566547,5.353602,7.1156664,4.480787,5.3134847,5.860861,5.6114798,4.8305216,4.9651246,3.7920954,4.203371,5.160162,5.61793,4.9208336,5.522959,5.0066648,5.16805,5.6625037,0,0
7.7051306,0.40958634,2.7907333,0.74229574,5.4593644,6.448921,4.3164606,4.927099,4.7014437,5.6348004,5.1399546,4.7459908,5.094136,4.372713,4.757513,5.0134664,4.8947473,4.8514085,4.942576,6.1839137,0,1
7.217625,4.7349124,3.9900072,9.350481,4.633409,3.9928195,3.201368,3.9960594,5.8377576,3.2179315,5.1862135,3.9556503,4.63986,4.780188,4.660379,3.9305902,5.1517153,4.9960485,5.0252104,6.3480997,0,3
7.444187,2.9823425,2.5856328,6.451974,5.04071,7.6091175,3.805336,4.384121,5.2524567,4.266823,4.8775797,4.8469863,5.0272417,4.24021,5.204914,4.2953796,4.8744626,4.578274,5.19532,6.279517,0,2
7.750786,5.243939,4.248567,7.1719437,3.9696767,1.6076925,3.6113577,3.9932516,5.7265563,4.54735,5.4115076,3.8735967,4.632095,5.147755,4.3487935,4.450125,5.2765927,4.8266206,5.349542,6.2667727,0,3
7.4852467,5.582868,4.6196113,7.1819553,4.041829,1.3719074,3.791304,4.006408,5.960807,4.4723196,5.401222,3.7089818,4.4835234,5.3574133,4.5254126,4.4265785,5.255659,4.9401217,5.225867,6.2651787,0,3
7.8040314,2.7346437,4.0968328,5.4236083,3.8299778,1.5311892,3.6102204,3.4794326,6.064293,4.5588737,5.3019924,3.9132388,5.2970767,5.063463,3.7833865,4.2049055,5.0995345,5.245689,5.6684003,6.705533,0,3
7.4730268,4.6482472,3.820555,8.459456,4.0728235,3.2358878,3.264307,4.0487447,5.6873436,3.753594,5.318768,4.017225,4.7558618,4.776619,4.63181,4.1559033,5.1622467,4.72069,5.126274,6.2664485,0,3
7.714076,1.1611186,3.2703655,1.7998255,5.63238,6.3326983,4.319723,4.959664,5.0208073,5.860995,5.399905,4.5000014,5.0068827,4.6444488,4.8152637,5.04275,4.9903197,4.786518,5.3349366,6.1310472,0,1
7.375458,5.111112,4.0976877,8.402642,4.045086,3.0775106,3.3369813,4.2565317,5.6760178,3.8174274,5.316228,3.993692,4.6459165,4.881448,4.7763767,4.3142767,5.2262344,4.678374,5.0545573,6.259232,0,3
7.7504478,2.9411242,4.1430435,5.7537704,3.7947068,1.5004437,3.520194,3.4441762,5.9643164,4.586454,5.2002215,3.8871386,5.301657,5.185036,3.7053902,4.133913,5.144847,5.31636,5.7991967,6.757095,0,3
7.763654,2.9040802,4.112024,5.635476,3.8211484,1.5374873,3.6107864,3.4841194,6.066996,4.5387526,5.3144927,3.860975,5.284284,5.175606,3.7716718,4.111093,5.0896654,5.260046,5.6903934,6.6500773,0,3
7.8407345,0.68131566,3.5330734,1.3492616,5.1720657,5.5682783,4.3541584,4.9799485,5.443205,5.9388943,5.4650726,4.426159,4.8910007,4.9598007,4.4415183,5.128664,5.0029116,4.8530455,5.379768,6.019322,0,1
7.65692,1.5144776,3.029648,2.3018928,5.3405433,5.890696,4.2808285,4.747706,4.8951564,5.464005,5.210322,4.598153,5.07081,4.5902963,4.8118963,4.9301376,4.9360366,4.8130846,5.1881056,6.223215,0,1
7.679592,0.9380098,3.0439804,1.5254146,5.5039024,6.360622,4.209555,4.8821287,4.811503,5.653797,5.254844,4.646143,5.046527,4.449147,4.8177953,4.9416513,4.9453707,4.8060384,5.161273,6.1876864,0,1
7.7753377,1.4826108,3.1371694,1.4420892,5.4065666,4.851135,4.777998,4.8711524,4.913105,5.8905187,5.32991,4.3733673,5.2155423,4.972963,4.8282347,5.3272223,5.0064683,4.8929176,5.3082213,6.1966224,0,1
8.503159,8.725076,13.044497,4.920777,4.3950543,6.7144723,4.1306,4.734,3.9353302,6.880472,5.657603,6.211198,4.7972245,4.706238,4.4050736,5.4613624,4.994188,4.1470485,4.2363725,7.070744,0,5
7.8647943,11.211952,0.49344072,5.3036532,7.094845,4.487781,5.5044518,5.9316063,5.4621763,4.6642284,4.842784,3.6782305,4.1681643,5.2665997,5.5625496,5.0919967,5.665265,5.072816,5.155124,5.6152115,1,0
7.722491,1.2351005,3.2328844,1.9139992,5.140084,5.5107193,4.3074274,4.7670455,5.1199527,5.5642395,5.2632823,4.543015,4.9992228,4.7542386,4.593966,4.994224,4.9421988,4.8557315,5.1975155,6.1658435,0,1
7.649252,2.5136576,2.3901556,6.9936337,4.7933908,8.911653,3.9088807,4.3249617,5.1977267,4.0590553,4.5863004,4.923708,5.1192064,3.9684935,5.4285727,4.4085174,4.511013,4.5764356,4.879444,6.388856,0,2
7.753713,2.2497108,2.2874906,7.0743895,5.023368,9.180628,4.0908117,4.606047,4.9377966,4.1326585,4.269498,5.062558,5.1376605,3.7282047,5.505558,4.4758024,4.4144926,4.4980564,4.9236207,6.394021,0,2
7.6877995,2.3517108,2.3313966,6.9762416,4.809643,9.294227,3.9738846,4.2953534,5.1948233,4.102872,4.5087023,4.8932595,5.1888056,3.9484117,5.4839177,4.5355477,4.394282,4.6414127,4.7865047,6.388025,0,2
7.7128215,5.488362,4.5896626,7.1727576,3.9707086,1.2926582,3.625439,4.008556,5.810676,4.499062,5.4801373,3.8680484,4.5444226,5.1687317,4.347544,4.444341,5.300452,4.696546,5.30659,6.2553577,0,3
7.773849,1.5226231,3.2118425,1.5815499,5.3459573,4.96331,4.7734957,4.859283,5.0545807,5.8694944,5.341581,4.3716865,5.140594,5.033008,4.724816,5.3129673,4.978575,4.8883853,5.2997007,6.1644464,0,1
8.425983,8.527157,12.381867,5.3199506,4.467504,6.3236237,3.7236466,4.9383025,4.179514,6.823107,5.507481,6.1369486,4.9102983,4.561546,4.5074134,5.3123517,4.972434,4.2378497,4.28634,7.042835,0,5
7.912196,11.110976,0.58625436,5.2298365,7.0773935,4.6150413,5.513157,5.893965,5.455848,4.698336,4.816308,3.7061892,4.2540193,5.264795,5.5527062,5.150624,5.610925,5.1249576,5.208416,5.5730295,0,0
7.605534,5.156509,4.212427,8.485581,4.448371,2.8399854,3.289816,3.839793,5.7700553,3.7920315,5.3653507,3.9671693,4.615246,4.8012567,4.361509,4.0284157,5.17129,4.748255,5.2302246,6.2214746,0,3
7.748476,2.2625248,2.2596357,7.020406,5.0259323,9.216238,4.063412,4.6448627,4.89397,4.1697526,4.2658424,5.0794125,5.1446767,3.7073615,5.518642,4.5021276,4.414864,4.4530444,4.9291835,6.4082274,0,2
7.2347956,4.6988153,3.989257,9.42599,4.7041945,4.0202475,3.1785133,3.9425032,5.852684,3.1676824,5.1836104,3.959647,4.644406,4.7471404,4.617528,3.8722303,5.136185,5.0131083,5.0374475,6.3468304,0,3
7.4311543,2.9894776,2.5905643,6.4269247,5.0682297,7.59842,3.8056583,4.3961053,5.252458,4.2833652,4.888139,4.8505163,5.027091,4.2516036,5.1860557,4.283891,4.8967495,4.5807385,5.2182255,6.266869,0,2
7.8264017,0.66937804,3.492406,1.3572743,5.147499,5.5317764,4.3403673,4.9568877,5.4168677,5.893906,5.423892,4.4625697,4.9208307,4.923335,4.4629455,5.1058784,4.993165,4.857596,5.339121,6.046931,1,1
7.385764,4.9084344,3.9416215,9.112706,4.564173,3.7485864,3.1603975,3.933174,5.7008376,3.4672332,5.211771,3.9793699,4.643703,4.752383,4.5840597,3.9427042,5.1337976,4.9004054,5.0917597,6.2851777,0,3
7.972406,12.679358,1.9797201,4.0021205,3.2642446,5.9558215,4.0183997,6.0588894,5.905633,5.125211,4.891732,3.665573,4.28519,4.8628736,6.3533845,4.1890726,5.017362,5.64064,4.8566933,5.76097,1,0
7.794107,2.8161414,4.0994406,5.3473005,3.904829,1.6046975,3.6780472,3.5591333,6.143368,4.434821,5.461512,3.871714,5.2073607,5.090765,3.8648942,4.1809134,5.025518,5.1167784,5.49276,6.535558,0,3
7.9450746,12.60583,1.9606254,4.066425,3.2700787,5.9315634,4.027525,6.026169,5.88081,5.111915,4.93275,3.636423,4.3657866,4.86978,6.3576465,4.1812196,5.0605335,5.560978,4.879215,5.73425,0,0
7.641894,2.2696981,2.114176,7.037134,5.227313,9.641329,3.900273,4.7318506,4.8496776,4.221143,4.335192,5.3234835,5.135285,3.6730688,5.447584,4.2486086,4.5951056,4.375936,5.186276,6.284641,0,2
7.6336455,4.559629,4.4102325,7.011839,4.1272283,2.1237924,3.541888,3.9664404,5.80628,4.301972,5.3883843,3.9673243,4.7454834,4.994948,4.331675,4.3477383,5.2236724,4.8174324,5.3115396,6.3332076,1,3
7.5604706,2.3580055,2.0318239,6.7705717,5.1784863,9.707093,3.6936615,4.7011776,4.9255776,4.2919216,4.5258813,5.376659,5.150803,3.7642753,5.431917,4.209836,4.6766033,4.3233466,5.235553,6.2593136,0,2
7.754629,2.937981,4.125228,5.7396293,3.798347,1.5297887,3.5718834,3.4669852,6.0219536,4.57438,5.245541,3.8729186,5.304119,5.1853724,3.7450073,4.1096745,5.1211,5.3073583,5.7660055,6.7026186,1,3
8.192478,11.853193,1.4815449,4.5752015,5.306829,5.779549,4.625185,5.9628873,5.641892,5.130156,4.748488,3.7013578,4.518795,4.7855983,6.1792946,4.4237056,5.347248,5.423511,4.9769416,5.719849,1,0
7.725794,1.1390572,3.2892044,1.7605801,5.6495876,6.3326154,4.345811,4.9806576,5.0432935,5.889083,5.420626,4.480033,5.002339,4.670181,4.805117,5.068391,4.99578,4.787605,5.3506007,6.118675,0,1
7.571902,5.002106,3.8595016,8.648586,4.0378256,2.8877144,3.2303178,3.9577813,5.6697073,3.787344,5.3833017,3.982238,4.704729,4.772638,4.5418854,4.100698,5.167644,4.635447,5.1777563,6.2000904,0,3
7.5347323,2.5349643,2.1056173,6.5389204,5.006622,9.778769,3.576501,4.5260243,4.9820504,4.3581223,4.636424,5.1880093,5.2064905,3.8892636,5.442677,4.4208646,4.6101313,4.2979937,5.0853596,6.34567,0,2
7.800056,2.810954,4.10067,5.334481,3.91136,1.5505517,3.6267111,3.540896,6.059384,4.5032134,5.4041157,3.9125576,5.2063646,5.049718,3.8456671,4.2404547,5.0933924,5.144574,5.5278506,6.621207,0,3
7.724547,1.7118386,3.0731046,1.9569257,5.417711,5.2716556,4.737079,4.810423,4.982705,5.7032275,5.294232,4.418979,5.119052,4.9197645,4.750066,5.252267,4.932904,4.856579,5.226438,6.192213,0,1
7.767179,5.332099,4.3670683,6.6512775,3.9371412,1.101923,3.6324499,3.7586303,5.645371,4.9842343,5.276912,3.6867886,4.5344887,5.4544177,4.3639917,4.3670754,5.2157245,5.091297,5.3600297,6.2965274,0,3
7.7099357,1.3777825,3.2168562,2.0920248,5.123128,5.41386,4.308361,4.726212,5.1016726,5.50694,5.2440414,4.536761,5.0134735,4.754804,4.610237,4.975914,4.9400854,4.8593693,5.18932,6.186447,0,1
7.7181425,5.0262256,4.352732,6.893609,4.0106993,1.5337867,3.5827818,3.8691087,5.722521,4.6570907,5.3376737,3.8320389,4.637464,5.228686,4.3186336,4.379798,5.2386475,4.96303,5.344921,6.3258033,0,3
7.697621,0.50052,2.9644377,0.94422716,5.555753,6.507194,4.2692184,4.96923,4.795226,5.735559,5.222257,4.685663,5.0591526,4.4093184,4.803975,5.0002117,4.935884,4.8186355,5.0677657,6.15953,0,1
7.6761694,0.96374685,3.0495741,1.5617709,5.505372,6.3412967,4.20874,4.8769274,4.8149705,5.6573424,5.2555523,4.644369,5.046381,4.4559097,4.816065,4.9384785,4.943104,4.8080606,5.167103,6.189614,0,1
7.4796495,2.8079762,2.4905365,6.536984,5.006201,8.237855,3.7419236,4.37847,5.2375584,4.2450233,4.8175273,4.910572,5.077111,4.175486,5.260366,4.3253145,4.797035,4.5596604,5.122947,6.2905307,0,2
